customer_id,customer_name,email,country,signup_date,customer_segment,lifetime_value
8407,Customer 8407,customer8407@example.com,AU,2019-12-03,Premium,489.22
8408,Customer 8408,customer8408@example.com,FR,2023-11-07,Basic,2106.96
8409,Customer 8409,customer8409@example.com,UK,2022-12-13,Premium,7191.06
8410,Customer 8410,customer8410@example.com,DE,2021-04-05,Basic,3554.46
8411,Customer 8411,customer8411@example.com,UK,2018-01-11,Standard,1423.97
8412,Customer 8412,,US,2024-12-02,Standard,8465.04
8413,Customer 8413,customer8413@example.com,IN,2021-04-23,Premium,5493.22
8414,Customer 8414,customer8414@example.com,DE,2018-10-12,Standard,6850.60
8415,Customer 8415,customer8415@example.com,UK,2023-07-01,Basic,7012.05
8416,Customer 8416,customer8416@example.com,AU,2020-05-07,Basic,4016.04
8417,Customer 8417,customer8417@example.com,US,2019-10-06,Basic,7340.55
8418,Customer 8418,customer8418@example.com,DE,2021-12-18,Standard,1004.61
8419,Customer 8419,customer8419@example.com,CA,2018-03-21,Premium,9574.25
8420,Customer 8420,customer8420@example.com,US,2018-05-13,Basic,1236.75
8421,Customer 8421,customer8421@example.com,DE,2024-01-12,Standard,7129.05
8422,Customer 8422,customer8422@example.com,UK,2022-10-25,Premium,2159.11
8423,Customer 8423,customer8423@example.com,US,2018-02-22,Premium,4241.58
8424,Customer 8424,customer8424@example.com,FR,2019-07-06,Premium,2482.21
8425,Customer 8425,customer8425@example.com,US,2019-09-21,Basic,6576.52
8426,Customer 8426,customer8426@example.com,UK,2018-01-12,Basic,9053.70
8427,Customer 8427,customer8427@example.com,CA,2021-01-17,Basic,1509.22
8428,Customer 8428,customer8428@example.com,AU,2021-01-29,Premium,9958.07
8429,Customer 8429,customer8429@example.com,DE,2020-04-18,Basic,1235.81
8430,Customer 8430,customer8430@example.com,FR,2024-06-05,Premium,8509.26
8431,Customer 8431,customer8431@example.com,IN,2018-05-04,Basic,1207.39
8432,Customer 8432,customer8432@example.com,FR,2022-06-12,Premium,1327.28
8433,Customer 8433,customer8433@example.com,AU,2022-10-13,Basic,3916.52
8434,Customer 8434,customer8434@example.com,IN,2023-04-15,Basic,6793.01
8435,Customer 8435,customer8435@example.com,US,2020-10-15,Premium,8595.47
8436,Customer 8436,customer8436@example.com,DE,2022-03-12,Standard,9107.83
8437,Customer 8437,customer8437@example.com,US,2018-03-19,Standard,1085.94
8438,Customer 8438,customer8438@example.com,FR,2020-12-16,Basic,4696.65
8439,Customer 8439,customer8439@example.com,US,2024-02-17,Standard,2972.48
8440,Customer 8440,customer8440@example.com,CA,2021-09-18,Basic,371.95
8441,Customer 8441,customer8441@example.com,DE,2019-01-25,Standard,4131.45
8442,Customer 8442,customer8442@example.com,UK,2024-07-04,Standard,8318.34
8443,Customer 8443,customer8443@example.com,UK,2023-10-14,Premium,5904.85
8444,Customer 8444,customer8444@example.com,DE,2019-01-28,Premium,3650.78
8445,Customer 8445,customer8445@example.com,DE,2018-03-16,Basic,6137.41
8446,Customer 8446,customer8446@example.com,AU,2022-07-29,Basic,5774.14
8447,Customer 8447,customer8447@example.com,CA,2022-08-30,Premium,7335.00
8448,Customer 8448,customer8448@example.com,AU,2020-03-10,Premium,3365.97
8449,Customer 8449,customer8449@example.com,UK,2021-09-19,Standard,1681.99
8450,Customer 8450,customer8450@example.com,UK,2019-10-29,Premium,6640.52
8451,Customer 8451,customer8451@example.com,IN,2018-07-16,Standard,5081.82
8452,Customer 8452,customer8452@example.com,IN,2020-03-01,Standard,6514.42
8453,Customer 8453,customer8453@example.com,CA,2021-05-30,Premium,3563.43
8454,Customer 8454,customer8454@example.com,DE,2018-08-23,Basic,8523.25
8455,Customer 8455,customer8455@example.com,DE,2023-07-29,Standard,1826.13
8456,Customer 8456,customer8456@example.com,DE,2020-03-23,Basic,3704.91
8457,Customer 8457,customer8457@example.com,AU,2019-03-13,Premium,1246.53
8458,Customer 8458,customer8458@example.com,DE,2019-10-14,Standard,3261.48
8459,Customer 8459,customer8459@example.com,CA,2022-11-19,Premium,4683.77
8460,Customer 8460,customer8460@example.com,CA,2024-02-04,Basic,5429.20
8461,Customer 8461,customer8461@example.com,FR,2018-06-15,Premium,916.31
8462,Customer 8462,customer8462@example.com,FR,2021-02-05,Basic,5916.85
8463,Customer 8463,customer8463@example.com,UK,2018-03-23,Standard,9093.91
8464,Customer 8464,customer8464@example.com,DE,2023-12-26,Basic,169.23
8465,Customer 8465,customer8465@example.com,AU,2024-08-25,Standard,1265.56
8466,Customer 8466,customer8466@example.com,IN,2022-11-04,Premium,8012.80
8467,Customer 8467,customer8467@example.com,AU,2021-06-21,Premium,1863.10
8468,Customer 8468,customer8468@example.com,UK,2022-02-16,Basic,3351.92
8469,Customer 8469,customer8469@example.com,CA,2021-04-23,Basic,7335.29
8470,Customer 8470,customer8470@example.com,IN,2020-01-12,Premium,3327.25
8471,Customer 8471,customer8471@example.com,AU,2021-12-15,Basic,4126.98
8472,Customer 8472,customer8472@example.com,DE,2022-12-28,Standard,6035.89
8473,Customer 8473,customer8473@example.com,AU,2018-12-28,Premium,6838.13
8474,Customer 8474,customer8474@example.com,AU,2023-01-14,Basic,7995.06
8475,Customer 8475,customer8475@example.com,UK,2018-03-17,Basic,3123.96
8476,Customer 8476,customer8476@example.com,DE,2023-03-31,Standard,9718.50
8477,Customer 8477,customer8477@example.com,FR,2020-10-21,Standard,7693.84
8478,Customer 8478,customer8478@example.com,CA,2019-03-03,Premium,9973.47
8479,Customer 8479,customer8479@example.com,US,2024-02-29,Basic,9791.17
8480,Customer 8480,customer8480@example.com,AU,2021-12-31,Basic,5747.36
8481,Customer 8481,customer8481@example.com,US,2019-03-23,Standard,6627.05
8482,Customer 8482,customer8482@example.com,UK,2020-01-14,Premium,7788.22
8483,Customer 8483,customer8483@example.com,UK,2022-04-02,Basic,5264.71
8484,Customer 8484,customer8484@example.com,AU,2022-03-20,Premium,176.85
8485,Customer 8485,customer8485@example.com,IN,2020-03-12,Standard,4639.21
8486,Customer 8486,customer8486@example.com,CA,2018-10-16,Premium,6749.03
8487,Customer 8487,customer8487@example.com,CA,2024-06-24,Basic,5908.44
8488,Customer 8488,customer8488@example.com,CA,2020-07-19,Premium,6899.91
8489,Customer 8489,customer8489@example.com,FR,2021-02-24,Standard,9034.79
8490,Customer 8490,customer8490@example.com,CA,2019-04-24,Basic,2539.53
8491,Customer 8491,customer8491@example.com,AU,2024-06-01,Basic,7575.50
8492,Customer 8492,customer8492@example.com,FR,2024-06-22,Basic,1353.79
8493,Customer 8493,customer8493@example.com,US,2021-09-06,Basic,4000.08
8494,Customer 8494,customer8494@example.com,US,2020-06-21,Premium,5256.62
8495,Customer 8495,customer8495@example.com,FR,2024-01-25,Basic,6798.60
8496,Customer 8496,customer8496@example.com,AU,2019-08-20,Basic,3718.40
8497,Customer 8497,customer8497@example.com,CA,2024-04-16,Basic,5169.81
8498,Customer 8498,customer8498@example.com,IN,2019-03-06,Basic,7752.38
8499,Customer 8499,customer8499@example.com,DE,2020-08-19,Basic,4727.38
8500,Customer 8500,customer8500@example.com,CA,2020-09-21,Premium,7146.47
8501,Customer 8501,customer8501@example.com,IN,2018-02-05,Basic,140.32
8502,Customer 8502,customer8502@example.com,UK,2023-07-27,Basic,2917.21
8503,Customer 8503,customer8503@example.com,IN,2024-11-10,Basic,6569.39
8504,Customer 8504,customer8504@example.com,DE,2021-02-07,Standard,4679.29
8505,Customer 8505,customer8505@example.com,CA,2020-10-31,Standard,2843.33
8506,Customer 8506,customer8506@example.com,AU,2018-06-27,Standard,4089.62
8507,Customer 8507,customer8507@example.com,AU,2019-11-29,Basic,4317.83
8508,Customer 8508,customer8508@example.com,FR,2021-11-07,Standard,6576.50
8509,Customer 8509,customer8509@example.com,DE,2023-01-26,Standard,9935.79
8510,Customer 8510,customer8510@example.com,US,2022-05-21,Premium,9373.16
8511,Customer 8511,customer8511@example.com,CA,2020-11-27,Premium,3474.74
8512,Customer 8512,customer8512@example.com,CA,2023-10-13,Premium,9216.93
8513,Customer 8513,customer8513@example.com,IN,2021-09-11,Basic,6404.62
8514,Customer 8514,customer8514@example.com,AU,2024-05-14,Basic,636.48
8515,Customer 8515,customer8515@example.com,AU,2024-10-18,Basic,7849.88
8516,Customer 8516,customer8516@example.com,FR,2022-01-30,Basic,8565.21
8517,Customer 8517,customer8517@example.com,FR,2023-09-10,Premium,9227.13
8518,Customer 8518,customer8518@example.com,FR,2021-09-13,Standard,6693.33
8519,Customer 8519,customer8519@example.com,AU,2024-03-11,Premium,3846.33
8520,Customer 8520,customer8520@example.com,IN,2021-06-21,Premium,9910.73
8521,Customer 8521,customer8521@example.com,CA,2018-06-09,Standard,8425.98
8522,Customer 8522,customer8522@example.com,CA,2020-05-12,Premium,9961.18
8523,Customer 8523,customer8523@example.com,CA,2019-02-05,Basic,8417.95
8524,Customer 8524,customer8524@example.com,FR,2022-05-08,Premium,8813.60
8525,Customer 8525,customer8525@example.com,CA,2020-03-02,Standard,6610.13
8526,Customer 8526,customer8526@example.com,CA,2018-01-11,Standard,5127.82
8527,Customer 8527,customer8527@example.com,UK,2022-05-08,Basic,1651.55
8528,Customer 8528,customer8528@example.com,UK,2020-03-19,Basic,7144.83
8529,Customer 8529,customer8529@example.com,DE,2021-03-03,Premium,2439.33
8530,Customer 8530,customer8530@example.com,UK,2022-08-02,Basic,5919.90
8531,Customer 8531,customer8531@example.com,DE,2019-06-17,Basic,3397.00
8532,Customer 8532,customer8532@example.com,AU,2018-06-27,Basic,1954.14
8533,Customer 8533,customer8533@example.com,US,2019-07-21,Basic,8031.51
8534,Customer 8534,customer8534@example.com,DE,2020-03-12,Premium,4640.15
8535,Customer 8535,customer8535@example.com,DE,2021-09-17,Premium,2918.96
8536,Customer 8536,customer8536@example.com,FR,2019-10-01,Standard,5982.93
8537,Customer 8537,customer8537@example.com,US,2020-02-11,Premium,9688.93
8538,Customer 8538,customer8538@example.com,UK,2021-01-02,Standard,4924.26
8539,Customer 8539,customer8539@example.com,DE,2022-10-03,Basic,3364.42
8540,Customer 8540,customer8540@example.com,US,2024-07-24,Premium,7132.58
8541,Customer 8541,customer8541@example.com,DE,2022-02-16,Standard,6979.12
8542,Customer 8542,customer8542@example.com,US,2019-09-02,Premium,505.45
8543,Customer 8543,customer8543@example.com,US,2023-04-11,Standard,829.06
8544,Customer 8544,customer8544@example.com,FR,2021-06-20,Standard,9376.48
8545,Customer 8545,customer8545@example.com,AU,2022-01-16,Basic,2813.54
8546,Customer 8546,customer8546@example.com,FR,2022-05-24,Premium,7683.12
8547,Customer 8547,customer8547@example.com,US,2024-03-06,Basic,2567.89
8548,Customer 8548,customer8548@example.com,CA,2024-09-11,Premium,9569.86
8549,Customer 8549,customer8549@example.com,UK,2023-05-11,Basic,7350.95
8550,Customer 8550,customer8550@example.com,AU,2018-02-28,Standard,3316.78
8551,Customer 8551,customer8551@example.com,FR,2022-07-18,Premium,9070.65
8552,Customer 8552,customer8552@example.com,UK,2019-09-05,Basic,6526.16
8553,Customer 8553,customer8553@example.com,CA,2018-04-19,Standard,3923.41
8554,Customer 8554,customer8554@example.com,DE,2022-09-14,Basic,6980.25
8555,Customer 8555,customer8555@example.com,UK,2018-01-18,Standard,3772.69
8556,Customer 8556,customer8556@example.com,DE,2021-10-25,Basic,3396.37
8557,Customer 8557,customer8557@example.com,UK,2022-07-29,Premium,7086.36
8558,Customer 8558,customer8558@example.com,FR,2018-01-28,Standard,5034.35
8559,Customer 8559,customer8559@example.com,AU,2024-01-17,Basic,8039.90
8560,Customer 8560,customer8560@example.com,DE,2020-06-05,Premium,6497.04
8561,Customer 8561,customer8561@example.com,FR,2022-08-07,Premium,5807.93
8562,Customer 8562,customer8562@example.com,IN,2018-09-10,Standard,6815.90
8563,Customer 8563,customer8563@example.com,FR,2018-05-25,Premium,5243.53
8564,Customer 8564,customer8564@example.com,CA,2020-09-27,Standard,5699.09
8565,Customer 8565,customer8565@example.com,CA,2019-08-06,Standard,8908.94
8566,Customer 8566,customer8566@example.com,IN,2018-03-13,Premium,9474.77
8567,Customer 8567,customer8567@example.com,UK,2019-09-06,Premium,5685.91
8568,Customer 8568,customer8568@example.com,DE,2021-10-13,Basic,331.30
8569,Customer 8569,customer8569@example.com,US,2023-02-19,Basic,467.55
8570,Customer 8570,customer8570@example.com,CA,2023-03-09,Premium,9185.10
8571,Customer 8571,customer8571@example.com,US,2021-10-27,Basic,1167.36
8572,Customer 8572,customer8572@example.com,US,2018-08-17,Premium,5881.78
8573,Customer 8573,customer8573@example.com,UK,2020-11-01,Standard,6154.85
8574,Customer 8574,customer8574@example.com,FR,2022-11-23,Basic,4808.67
8575,Customer 8575,customer8575@example.com,UK,2019-04-15,Standard,1904.98
8576,Customer 8576,customer8576@example.com,US,2024-03-07,Basic,2017.01
8577,Customer 8577,customer8577@example.com,UK,2020-08-05,Basic,7373.45
8578,Customer 8578,customer8578@example.com,AU,2018-10-25,Basic,6003.06
8579,Customer 8579,customer8579@example.com,IN,2022-03-28,Basic,6133.06
8580,Customer 8580,customer8580@example.com,US,2018-01-11,Standard,2320.88
8581,Customer 8581,customer8581@example.com,FR,2018-12-15,Premium,1816.03
8582,Customer 8582,customer8582@example.com,FR,2018-06-22,Premium,8987.38
8583,Customer 8583,customer8583@example.com,UK,2019-08-19,Basic,2408.42
8584,Customer 8584,customer8584@example.com,FR,2022-12-26,Basic,2869.31
8585,Customer 8585,customer8585@example.com,FR,2018-08-10,Standard,2932.11
8586,Customer 8586,customer8586@example.com,IN,2021-08-20,Standard,7379.85
8587,Customer 8587,customer8587@example.com,IN,2022-12-28,Premium,8917.57
8588,Customer 8588,customer8588@example.com,UK,2018-09-12,Standard,2015.81
8589,Customer 8589,customer8589@example.com,UK,2023-10-25,Basic,7498.18
8590,Customer 8590,customer8590@example.com,US,2018-11-21,Premium,4271.75
8591,Customer 8591,customer8591@example.com,IN,2024-03-16,Premium,9025.21
8592,Customer 8592,customer8592@example.com,DE,2022-08-31,Basic,4248.95
8593,Customer 8593,customer8593@example.com,IN,2024-07-02,Standard,1459.81
8594,Customer 8594,customer8594@example.com,DE,2023-07-05,Standard,230.10
8595,Customer 8595,customer8595@example.com,IN,2022-09-04,Basic,8236.96
8596,Customer 8596,customer8596@example.com,CA,2022-10-14,Standard,4455.61
8597,Customer 8597,customer8597@example.com,CA,2020-11-18,Standard,1851.15
8598,Customer 8598,customer8598@example.com,FR,2020-06-09,Standard,5546.11
8599,Customer 8599,customer8599@example.com,CA,2020-10-23,Standard,4998.70
8600,Customer 8600,customer8600@example.com,IN,2020-12-04,Premium,4471.04
8601,Customer 8601,customer8601@example.com,AU,2024-10-18,Standard,4224.08
8602,Customer 8602,customer8602@example.com,FR,2023-04-02,Standard,7776.82
8603,Customer 8603,customer8603@example.com,US,2022-11-13,Premium,1508.56
8604,Customer 8604,customer8604@example.com,IN,2023-10-07,Basic,6105.97
8605,Customer 8605,customer8605@example.com,UK,2024-02-14,Standard,1635.13
8606,Customer 8606,customer8606@example.com,IN,2018-09-09,Basic,1449.68
8607,Customer 8607,customer8607@example.com,AU,2019-08-24,Standard,6901.47
8608,Customer 8608,customer8608@example.com,US,2022-03-27,Standard,1283.31
8609,Customer 8609,customer8609@example.com,US,2018-01-06,Standard,2039.16
8610,Customer 8610,customer8610@example.com,FR,2018-11-02,Basic,5207.86
8611,Customer 8611,customer8611@example.com,FR,2018-05-17,Standard,3933.21
8612,Customer 8612,customer8612@example.com,CA,2022-06-18,Basic,5201.58
8613,Customer 8613,customer8613@example.com,AU,2020-04-04,Premium,6930.74
8614,Customer 8614,customer8614@example.com,CA,2022-07-03,Standard,3125.58
8615,Customer 8615,customer8615@example.com,FR,2024-06-22,Standard,6396.18
8616,Customer 8616,customer8616@example.com,UK,2023-03-25,Basic,5284.60
8617,Customer 8617,customer8617@example.com,US,2019-12-15,Standard,1422.01
8618,Customer 8618,customer8618@example.com,CA,2022-01-18,Premium,9831.52
8619,Customer 8619,customer8619@example.com,CA,2021-01-11,Premium,8400.70
8620,Customer 8620,customer8620@example.com,AU,2018-03-15,Premium,5810.33
8621,Customer 8621,customer8621@example.com,US,2024-12-01,Basic,6841.04
8622,Customer 8622,customer8622@example.com,IN,2018-03-22,Basic,4455.92
8623,Customer 8623,customer8623@example.com,CA,2019-05-01,Standard,111.63
8624,Customer 8624,customer8624@example.com,IN,2022-06-28,Standard,8735.00
8625,Customer 8625,customer8625@example.com,US,2022-02-12,Premium,490.15
8626,Customer 8626,customer8626@example.com,FR,2019-02-28,Basic,9495.62
8627,Customer 8627,customer8627@example.com,FR,2021-03-14,Premium,2921.31
8628,Customer 8628,customer8628@example.com,UK,2022-10-06,Basic,5831.91
8629,Customer 8629,customer8629@example.com,CA,2022-12-19,Basic,3855.14
8630,Customer 8630,customer8630@example.com,CA,2019-09-14,Basic,9128.92
8631,Customer 8631,customer8631@example.com,FR,2018-12-07,Basic,631.71
8632,Customer 8632,customer8632@example.com,US,2019-01-11,Premium,9271.09
8633,Customer 8633,customer8633@example.com,IN,2018-01-03,Premium,6795.23
8634,Customer 8634,customer8634@example.com,US,2019-03-11,Standard,5597.15
8635,Customer 8635,customer8635@example.com,DE,2018-04-26,Basic,1848.44
8636,Customer 8636,customer8636@example.com,DE,2018-07-16,Premium,3545.35
8637,Customer 8637,customer8637@example.com,DE,2024-05-04,Standard,1718.38
8638,Customer 8638,customer8638@example.com,AU,2020-07-29,Basic,6858.51
8639,Customer 8639,customer8639@example.com,UK,2018-05-15,Premium,218.36
8640,Customer 8640,customer8640@example.com,CA,2019-12-07,Basic,9022.08
8641,Customer 8641,,FR,2022-02-01,Basic,7926.50
8642,Customer 8642,customer8642@example.com,FR,2021-01-06,Basic,4661.05
8643,Customer 8643,customer8643@example.com,CA,2021-09-29,Basic,2377.67
8644,Customer 8644,customer8644@example.com,IN,2022-09-26,Standard,5990.53
8645,Customer 8645,customer8645@example.com,CA,2023-01-23,Basic,3161.40
8646,Customer 8646,customer8646@example.com,AU,2019-11-16,Standard,1598.34
8647,Customer 8647,customer8647@example.com,CA,2024-11-26,Basic,2653.36
8648,Customer 8648,customer8648@example.com,CA,2019-11-10,Premium,2884.68
8649,Customer 8649,customer8649@example.com,FR,2021-03-10,Premium,3557.30
8650,Customer 8650,customer8650@example.com,CA,2020-05-15,Standard,2988.04
8651,Customer 8651,customer8651@example.com,AU,2022-02-09,Premium,9014.52
8652,Customer 8652,customer8652@example.com,UK,2020-09-03,Standard,9380.58
8653,Customer 8653,customer8653@example.com,IN,2020-07-30,Standard,7915.21
8654,Customer 8654,customer8654@example.com,AU,2022-06-08,Basic,5776.94
8655,Customer 8655,customer8655@example.com,AU,2024-10-26,Standard,3855.27
8656,Customer 8656,customer8656@example.com,US,2022-03-24,Premium,8391.08
8657,Customer 8657,customer8657@example.com,DE,2021-11-07,Standard,7691.54
8658,Customer 8658,customer8658@example.com,AU,2023-02-19,Standard,6027.25
8659,Customer 8659,customer8659@example.com,US,2022-01-27,Basic,3052.92
8660,Customer 8660,customer8660@example.com,CA,2022-05-21,Basic,5140.49
8661,Customer 8661,customer8661@example.com,DE,2021-01-22,Basic,6161.52
8662,Customer 8662,customer8662@example.com,IN,2018-08-27,Premium,9564.43
8663,Customer 8663,customer8663@example.com,AU,2021-10-14,Basic,4067.60
8664,Customer 8664,customer8664@example.com,DE,2018-07-04,Basic,3619.30
8665,Customer 8665,customer8665@example.com,DE,2020-12-23,Standard,365.41
8666,Customer 8666,customer8666@example.com,IN,2024-06-23,Basic,4423.62
8667,Customer 8667,customer8667@example.com,UK,2020-11-24,Standard,7672.04
8668,Customer 8668,customer8668@example.com,DE,2019-08-19,Standard,7392.71
8669,Customer 8669,customer8669@example.com,US,2019-02-03,Premium,996.24
8670,Customer 8670,customer8670@example.com,US,2023-10-24,Standard,8026.74
8671,Customer 8671,customer8671@example.com,AU,2018-10-18,Basic,2577.82
8672,Customer 8672,customer8672@example.com,CA,2022-10-04,Basic,6135.91
8673,Customer 8673,customer8673@example.com,CA,2021-08-09,Basic,2301.49
8674,Customer 8674,customer8674@example.com,UK,2018-11-09,Premium,3633.96
8675,Customer 8675,customer8675@example.com,IN,2022-08-15,Premium,5050.79
8676,Customer 8676,customer8676@example.com,UK,2018-08-03,Basic,4594.20
8677,Customer 8677,customer8677@example.com,CA,2020-03-24,Basic,2822.48
8678,Customer 8678,customer8678@example.com,AU,2023-12-19,Premium,8788.09
8679,Customer 8679,customer8679@example.com,US,2019-10-02,Premium,6600.75
8680,Customer 8680,customer8680@example.com,FR,2020-12-20,Premium,3527.04
8681,Customer 8681,customer8681@example.com,FR,2019-07-04,Premium,3415.97
8682,Customer 8682,customer8682@example.com,DE,2021-04-29,Basic,8279.72
8683,Customer 8683,customer8683@example.com,AU,2024-06-10,Basic,8710.42
8684,Customer 8684,customer8684@example.com,FR,2024-02-23,Premium,7210.79
8685,Customer 8685,customer8685@example.com,UK,2018-09-21,Standard,4757.76
8686,Customer 8686,customer8686@example.com,CA,2020-11-12,Basic,7315.55
8687,Customer 8687,customer8687@example.com,DE,2023-01-05,Standard,3927.30
8688,Customer 8688,customer8688@example.com,DE,2019-12-16,Basic,2554.28
8689,Customer 8689,customer8689@example.com,FR,2019-03-01,Standard,7238.48
8690,Customer 8690,customer8690@example.com,DE,2023-04-28,Premium,897.98
8691,Customer 8691,customer8691@example.com,FR,2018-11-18,Standard,1913.30
8692,Customer 8692,customer8692@example.com,DE,2024-01-02,Premium,8105.85
8693,Customer 8693,customer8693@example.com,DE,2019-08-14,Basic,8338.58
8694,Customer 8694,customer8694@example.com,UK,2022-10-02,Standard,8656.30
8695,Customer 8695,customer8695@example.com,AU,2022-10-19,Basic,9202.88
8696,Customer 8696,customer8696@example.com,IN,2024-12-09,Standard,5937.83
8697,Customer 8697,customer8697@example.com,IN,2023-11-20,Standard,9413.01
8698,Customer 8698,customer8698@example.com,DE,2021-04-15,Standard,3360.96
8699,Customer 8699,customer8699@example.com,DE,2023-01-26,Standard,9668.11
8700,Customer 8700,customer8700@example.com,UK,2021-02-11,Premium,1243.91
8701,Customer 8701,customer8701@example.com,IN,2019-07-12,Basic,9362.64
8702,Customer 8702,customer8702@example.com,CA,2020-05-22,Standard,9947.74
8703,Customer 8703,customer8703@example.com,US,2021-09-06,Basic,4406.15
8704,Customer 8704,customer8704@example.com,CA,2023-02-02,Standard,6668.53
8705,Customer 8705,customer8705@example.com,US,2024-07-09,Premium,2586.56
8706,Customer 8706,customer8706@example.com,UK,2023-10-15,Basic,369.43
8707,Customer 8707,customer8707@example.com,UK,2021-02-15,Basic,2934.79
8708,Customer 8708,customer8708@example.com,DE,2023-05-15,Basic,2499.77
8709,Customer 8709,customer8709@example.com,CA,2021-12-02,Standard,1276.40
8710,Customer 8710,customer8710@example.com,US,2022-01-15,Standard,5588.41
8711,Customer 8711,customer8711@example.com,FR,2019-07-12,Basic,1409.90
8712,Customer 8712,customer8712@example.com,UK,2018-09-12,Standard,379.41
8713,Customer 8713,customer8713@example.com,FR,2021-10-05,Basic,2598.00
8714,Customer 8714,customer8714@example.com,US,2021-07-18,Premium,1111.17
8715,Customer 8715,customer8715@example.com,US,2019-06-22,Basic,1392.31
8716,Customer 8716,customer8716@example.com,CA,2021-05-11,Premium,2555.95
8717,Customer 8717,customer8717@example.com,UK,2022-12-08,Basic,1844.98
8718,Customer 8718,customer8718@example.com,CA,2023-07-09,Premium,5415.27
8719,Customer 8719,customer8719@example.com,CA,2019-10-26,Standard,3052.69
8720,Customer 8720,customer8720@example.com,AU,2021-12-13,Standard,1961.72
8721,Customer 8721,customer8721@example.com,US,2019-03-07,Premium,6292.88
8722,Customer 8722,customer8722@example.com,UK,2024-02-05,Basic,241.93
8723,Customer 8723,customer8723@example.com,IN,2020-02-01,Basic,9050.38
8724,Customer 8724,customer8724@example.com,IN,2018-07-14,Standard,4220.34
8725,Customer 8725,customer8725@example.com,DE,2021-05-08,Standard,6263.57
8726,Customer 8726,customer8726@example.com,IN,2021-09-19,Basic,4073.26
8727,Customer 8727,customer8727@example.com,UK,2021-12-19,Standard,3328.42
8728,Customer 8728,customer8728@example.com,AU,2021-04-29,Premium,5276.56
8729,Customer 8729,customer8729@example.com,US,2019-11-08,Basic,8559.69
8730,Customer 8730,customer8730@example.com,CA,2023-11-10,Premium,3452.03
8731,Customer 8731,customer8731@example.com,US,2019-12-03,Basic,5280.78
8732,Customer 8732,customer8732@example.com,IN,2022-04-11,Standard,5881.60
8733,Customer 8733,customer8733@example.com,DE,2024-11-17,Standard,3962.12
8734,Customer 8734,customer8734@example.com,CA,2024-10-17,Basic,7635.68
8735,Customer 8735,customer8735@example.com,UK,2024-01-08,Basic,8916.56
8736,Customer 8736,customer8736@example.com,CA,2023-12-22,Standard,4545.17
8737,Customer 8737,customer8737@example.com,US,2021-09-06,Premium,540.11
8738,Customer 8738,customer8738@example.com,US,2020-06-21,Basic,1758.86
8739,Customer 8739,customer8739@example.com,IN,2024-01-23,Basic,8683.77
8740,Customer 8740,customer8740@example.com,FR,2019-01-09,Basic,7570.89
8741,Customer 8741,customer8741@example.com,UK,2020-05-08,Basic,1677.49
8742,Customer 8742,customer8742@example.com,US,2020-05-01,Standard,9451.99
8743,Customer 8743,customer8743@example.com,IN,2022-11-23,Standard,1355.08
8744,Customer 8744,customer8744@example.com,FR,2023-05-23,Basic,3953.07
8745,Customer 8745,customer8745@example.com,FR,2024-01-28,Basic,6667.68
8746,Customer 8746,customer8746@example.com,DE,2020-02-02,Standard,1525.85
8747,Customer 8747,customer8747@example.com,FR,2022-04-01,Premium,7251.51
8748,Customer 8748,customer8748@example.com,UK,2018-01-26,Basic,9940.02
8749,Customer 8749,customer8749@example.com,FR,2023-01-13,Basic,2342.32
8750,Customer 8750,customer8750@example.com,DE,2022-11-28,Premium,9570.22
8751,Customer 8751,customer8751@example.com,US,2022-07-24,Premium,6691.80
8752,Customer 8752,customer8752@example.com,UK,2020-06-27,Standard,6413.50
8753,Customer 8753,customer8753@example.com,DE,2022-02-17,Standard,2502.91
8754,Customer 8754,customer8754@example.com,FR,2019-12-12,Premium,9544.99
8755,Customer 8755,customer8755@example.com,UK,2023-01-30,Standard,6478.74
8756,Customer 8756,customer8756@example.com,AU,2018-05-30,Premium,2621.43
8757,Customer 8757,customer8757@example.com,UK,2021-10-23,Basic,3628.88
8758,Customer 8758,customer8758@example.com,IN,2023-04-09,Premium,702.87
8759,Customer 8759,customer8759@example.com,UK,2023-03-09,Premium,7480.09
8760,Customer 8760,customer8760@example.com,CA,2019-06-03,Premium,5552.43
8761,Customer 8761,customer8761@example.com,AU,2023-01-10,Premium,3190.51
8762,Customer 8762,customer8762@example.com,UK,2020-11-08,Premium,7656.69
8763,Customer 8763,customer8763@example.com,UK,2021-09-18,Standard,3443.74
8764,Customer 8764,customer8764@example.com,FR,2023-11-05,Basic,7291.81
8765,Customer 8765,customer8765@example.com,CA,2020-07-02,Basic,7978.06
8766,Customer 8766,customer8766@example.com,FR,2018-06-08,Standard,1132.19
8767,Customer 8767,customer8767@example.com,FR,2023-05-07,Basic,5420.63
8768,Customer 8768,customer8768@example.com,US,2022-01-13,Basic,4271.13
8769,Customer 8769,customer8769@example.com,AU,2021-03-15,Standard,8707.51
8770,Customer 8770,customer8770@example.com,FR,2020-08-11,Basic,3970.64
8771,Customer 8771,customer8771@example.com,AU,2021-11-07,Standard,6126.35
8772,Customer 8772,customer8772@example.com,DE,2021-02-14,Basic,6744.91
8773,Customer 8773,customer8773@example.com,DE,2022-11-02,Standard,7486.50
8774,Customer 8774,customer8774@example.com,UK,2020-02-07,Basic,1865.33
8775,Customer 8775,customer8775@example.com,AU,2018-10-16,Basic,1714.04
